ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
"10139","20","71.2","3","1424","2003-07-16","Shipped","3","7","2003","Vintage Cars","62","S18_2957","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Small"
"10150","30","49.97","11","1499.1","2003-09-19","Shipped","3","9","2003","Vintage Cars","62","S18_2957","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Small"
"10244","24","58.09","3","1394.16","2004-04-29","Shipped","2","4","2004","Vintage Cars","62","S18_2957","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10257","49","53.72","3","2632.28","2004-06-14","Shipped","2","6","2004","Vintage Cars","62","S18_2957","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Small"
"10269","32","63.08","1","2018.56","2004-07-16","Shipped","3","7","2004","Vintage Cars","62","S18_2957","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10280","43","68.71","5","2954.53","2004-08-17","Shipped","3","8","2004","Vintage Cars","62","S18_2957","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Small"
"10291","37","50.59","14","1871.83","2004-09-08","Shipped","3","9","2004","Vintage Cars","62","S18_2957","Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",\N,"Boras",\N,"S-844 67","Sweden","EMEA","Larsson","Maria","Small"
"10423","31","53.72","3","1665.32","2005-05-30","In Process","2","5","2005","Vintage Cars","62","S18_2957","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Small"
"10119","21","89.46","9","1878.66","2003-04-28","Shipped","2","4","2003","Ships","86","S18_3029","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10130","40","96.34","2","3853.6","2003-06-16","Shipped","2","6","2003","Ships","86","S18_3029","Auto-Moto Classics Inc.","6175558428","16780 Pompton St.",\N,"Brickhaven","MA","58339","USA",\N,"Taylor","Leslie","Medium"
"10143","46","74.84","13","3442.64","2003-08-10","Shipped","3","8","2003","Ships","86","S18_3029","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Medium"
"10248","21","73.98","1","1553.58","2004-05-07","Cancelled","2","5","2004","Ships","86","S18_3029","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10262","32","84.3","15","2697.6","2004-06-24","Cancelled","2","6","2004","Ships","86","S18_3029","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10273","34","98.06","2","3334.04","2004-07-21","Shipped","3","7","2004","Ships","86","S18_3029","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Medium"
"10283","21","98.06","4","2059.26","2004-08-20","Shipped","3","8","2004","Ships","86","S18_3029","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Small"
"10296","21","96.34","13","2023.14","2004-09-15","Shipped","3","9","2004","Ships","86","S18_3029","Bavarian Collectables Imports, Co.","+49 89 61 08 9555","Hansastr. 15",\N,"Munich",\N,"80686","Germany","EMEA","Donnermeyer","Michael","Small"
"10400","30","74.84","7","2245.2","2005-04-01","Shipped","2","4","2005","Ships","86","S18_3029","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Small"
"10414","44","73.98","1","3255.12","2005-05-06","On Hold","2","5","2005","Ships","86","S18_3029","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10126","30","97.39","13","2921.7","2003-05-28","Shipped","2","5","2003","Vintage Cars","104","S18_3136","Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",\N,"Madrid",\N,"28023","Spain","EMEA","Sommer","Mart¡n","Small"
"10139","20","90.06","2","1801.2","2003-07-16","Shipped","3","7","2003","Vintage Cars","104","S18_3136","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Small"
"10150","26","100","10","2804.36","2003-09-19","Shipped","3","9","2003","Vintage Cars","104","S18_3136","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Small"
"10244","29","100","2","3340.51","2004-04-29","Shipped","2","4","2004","Vintage Cars","104","S18_3136","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10257","37","84.82","2","3138.34","2004-06-14","Shipped","2","6","2004","Vintage Cars","104","S18_3136","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Medium"
"10270","38","100","11","4775.08","2004-07-19","Shipped","3","7","2004","Vintage Cars","104","S18_3136","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10280","29","100","4","3006.43","2004-08-17","Shipped","3","8","2004","Vintage Cars","104","S18_3136","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Medium"
"10291","23","100","13","2866.26","2004-09-08","Shipped","3","9","2004","Vintage Cars","104","S18_3136","Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",\N,"Boras",\N,"S-844 67","Sweden","EMEA","Larsson","Maria","Small"
"10423","21","84.82","2","1781.22","2005-05-30","In Process","2","5","2005","Vintage Cars","104","S18_3136","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Small"
"10117","26","100","5","3551.34","2003-04-16","Shipped","2","4","2003","Vintage Cars","136","S18_3140","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Medium"
"10128","41","100","2","5544.02","2003-06-06","Shipped","2","6","2003","Vintage Cars","136","S18_3140","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10142","47","100","8","6034.33","2003-08-08","Shipped","3","8","2003","Vintage Cars","136","S18_3140","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10153","31","100","7","3641.57","2003-09-28","Shipped","3","9","2003","Vintage Cars","136","S18_3140","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10248","32","100","12","3802.56","2004-05-07","Cancelled","2","5","2004","Vintage Cars","136","S18_3140","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Medium"
"10273","40","100","13","5026.4","2004-07-21","Shipped","3","7","2004","Vintage Cars","136","S18_3140","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Medium"
"10282","43","100","1","6695.53","2004-08-20","Shipped","3","8","2004","Vintage Cars","136","S18_3140","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10293","24","100","4","2819.28","2004-09-09","Shipped","3","9","2004","Vintage Cars","136","S18_3140","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Small"
"10414","41","100","12","4872.03","2005-05-06","On Hold","2","5","2005","Vintage Cars","136","S18_3140","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10114","48","100","4","8209.44","2003-04-01","Shipped","2","4","2003","Classic Cars","169","S18_3232","La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",\N,"Paris",\N,"75012","France","EMEA","Bertrand","Marie","Large"
"10122","25","100","3","3598.5","2003-05-08","Shipped","2","5","2003","Classic Cars","169","S18_3232","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Medium"
"10127","22","100","15","3837.24","2003-06-03","Shipped","2","6","2003","Classic Cars","169","S18_3232","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Medium"
"10136","41","100","3","8331.61","2003-07-04","Shipped","3","7","2003","Classic Cars","169","S18_3232","Alpha Cognac","61.77.6555","1 rue Alsace-Lorraine",\N,"Toulouse",\N,"31000","France","EMEA","Roulet","Annette","Large"
"10141","34","100","9","4836.5","2003-08-01","Shipped","3","8","2003","Classic Cars","169","S18_3232","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Medium"
"10148","32","100","14","5418.88","2003-09-11","Shipped","3","9","2003","Classic Cars","169","S18_3232","Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney","NSW","2060","Australia","APAC","O'Hara","Anna","Medium"
"10151","21","100","7","3734.01","2003-09-21","Shipped","3","9","2003","Classic Cars","169","S18_3232","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
"10239","47","100","1","7083.37","2004-04-12","Shipped","2","4","2004","Classic Cars","169","S18_3232","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Large"
"10246","36","100","9","7132.68","2004-05-05","Shipped","2","5","2004","Classic Cars","169","S18_3232","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Large"
"10253","40","100","6","6773.6","2004-06-01","Cancelled","2","6","2004","Classic Cars","169","S18_3232","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Medium"
"10259","27","100","8","3657.69","2004-06-15","Shipped","2","6","2004","Classic Cars","169","S18_3232","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Medium"
"10266","29","100","7","4812.55","2004-07-06","Shipped","3","7","2004","Classic Cars","169","S18_3232","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Medium"
"10271","20","100","9","3928.6","2004-07-20","Shipped","3","7","2004","Classic Cars","169","S18_3232","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10278","42","100","7","6401.22","2004-08-06","Shipped","3","8","2004","Classic Cars","169","S18_3232","Signal Gift Stores","7025551838","8489 Strong St.",\N,"Las Vegas","NV","83030","USA",\N,"King","Sue","Medium"
"10281","25","100","5","4191.25","2004-08-19","Shipped","3","8","2004","Classic Cars","169","S18_3232","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Medium"
"10287","36","100","5","5852.52","2004-08-30","Shipped","3","8","2004","Classic Cars","169","S18_3232","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Medium"
"10292","21","100","12","2844.87","2004-09-08","Shipped","3","9","2004","Classic Cars","169","S18_3232","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10405","55","100","1","8289.05","2005-04-14","Shipped","2","4","2005","Classic Cars","169","S18_3232","Mini Caravy","88.60.1555","24, place Kluber",\N,"Strasbourg",\N,"67000","France","EMEA","Citeaux","Frederique","Large"
"10412","60","100","9","11887.8","2005-05-03","Shipped","2","5","2005","Classic Cars","169","S18_3232","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Large"
"10419","35","100","6","5926.9","2005-05-17","Shipped","2","5","2005","Classic Cars","169","S18_3232","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Medium"
"10425","28","100","8","3793.16","2005-05-31","In Process","2","5","2005","Classic Cars","169","S18_3232","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Medium"
"10117","21","95.8","7","2011.8","2003-04-16","Shipped","2","4","2003","Trains","100","S18_3259","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Small"
"10128","41","100","4","4837.18","2003-06-06","Shipped","2","6","2003","Trains","100","S18_3259","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10142","22","97.81","10","2151.82","2003-08-08","Shipped","3","8","2003","Trains","100","S18_3259","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10153","29","88.74","9","2573.46","2003-09-28","Shipped","3","9","2003","Trains","100","S18_3259","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10248","42","100","14","5082.42","2004-05-07","Cancelled","2","5","2004","Trains","100","S18_3259","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Medium"
"10273","47","100","15","5450.59","2004-07-21","Shipped","3","7","2004","Trains","100","S18_3259","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Medium"
"10282","36","100","3","4174.92","2004-08-20","Shipped","3","8","2004","Trains","100","S18_3259","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10293","22","100","6","2418.24","2004-09-09","Shipped","3","9","2004","Trains","100","S18_3259","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Small"
"10414","48","100","14","5808.48","2005-05-06","On Hold","2","5","2005","Trains","100","S18_3259","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10122","21","73.17","13","1536.57","2003-05-08","Shipped","2","5","2003","Classic Cars","80","S18_3278","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Small"
"10135","45","78","10","3510","2003-07-02","Shipped","3","7","2003","Classic Cars","80","S18_3278","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10147","36","86.04","10","3097.44","2003-09-05","Shipped","3","9","2003","Classic Cars","80","S18_3278","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Medium"
"10238","41","73.17","6","2999.97","2004-04-09","Shipped","2","4","2004","Classic Cars","80","S18_3278","Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",\N,"Kobenhavn",\N,"1734","Denmark","EMEA","Petersen","Jytte","Small"
"10252","20","76.39","2","1527.8","2004-05-26","Shipped","2","5","2004","Classic Cars","80","S18_3278","Auto Canal Petit","(1) 47.55.6555","25, rue Lauriston",\N,"Paris",\N,"75016","France","EMEA","Perrier","Dominique","Small"
"10265","45","86.84","2","3907.8","2004-07-02","Shipped","3","7","2004","Classic Cars","80","S18_3278","Australian Collectables, Ltd","61-9-3844-6555","7 Allen Street",\N,"Glen Waverly","Victoria","3150","Australia","APAC","Connery","Sean","Medium"
"10276","38","69.96","6","2658.48","2004-08-02","Shipped","3","8","2004","Classic Cars","80","S18_3278","Online Mini Collectables","6175557555","7635 Spinnaker Dr.",\N,"Brickhaven","MA","58339","USA",\N,"Barajas","Miguel","Small"
"10287","43","70.76","15","3042.68","2004-08-30","Shipped","3","8","2004","Classic Cars","80","S18_3278","Vida Sport, Ltd","0897-034555","Grenzacherweg 237",\N,"Gensve",\N,"1203","Switzerland","EMEA","Holz","Michael","Medium"
"10126","38","82.34","16","3128.92","2003-05-28","Shipped","2","5","2003","Vintage Cars","99","S18_3320","Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",\N,"Madrid",\N,"28023","Spain","EMEA","Sommer","Mart¡n","Medium"
"10139","30","100","5","3095.4","2003-07-16","Shipped","3","7","2003","Vintage Cars","99","S18_3320","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10149","42","94.25","2","3958.5","2003-09-12","Shipped","3","9","2003","Vintage Cars","99","S18_3320","Signal Collectibles Ltd.","4155554312","2793 Furth Circle",\N,"Brisbane","CA","94217","USA",\N,"Taylor","Sue","Medium"
"10244","36","84.33","5","3035.88","2004-04-29","Shipped","2","4","2004","Vintage Cars","99","S18_3320","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10257","26","89.29","5","2321.54","2004-06-14","Shipped","2","6","2004","Vintage Cars","99","S18_3320","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Small"
"10280","34","100","7","3474.46","2004-08-17","Shipped","3","8","2004","Vintage Cars","99","S18_3320","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Medium"
"10290","26","96.23","2","2501.98","2004-09-07","Shipped","3","9","2004","Vintage Cars","99","S18_3320","Auto-Moto Classics Inc.","6175558428","16780 Pompton St.",\N,"Brickhaven","MA","58339","USA",\N,"Taylor","Leslie","Small"
